startix,ndate,trk,meet,race,raceix,hid,fin,post0,nh1
1541867,20150128,GG,A,9,195153,302355,5,3.0000,8.0000
1541868,20150128,GG,A,9,195153,559740,6,8.0000,8.0000
1541869,20150128,GG,A,9,195153,758098,7,6.0000,8.0000
1541870,20150128,GG,A,9,195153,977340,8,4.0000,8.0000
1541871,20150128,GG,A,10,195154,152715,1,5.0000,8.0000
1541872,20150128,GG,A,10,195154,388862,2,8.0000,8.0000
1541873,20150128,GG,A,10,195154,376183,3,3.0000,8.0000
1541874,20150128,GG,A,10,195154,334511,4,6.0000,8.0000
1541875,20150128,GG,A,10,195154,491037,5,7.0000,8.0000
1541876,20150128,GG,A,10,195154,994751,6,2.0000,8.0000
1541877,20150128,GG,A,10,195154,890644,7,4.0000,8.0000
1541878,20150128,GG,A,10,195154,602421,8,1.0000,8.0000
1541879,20150128,GG,A,11,195155,1029604,1,5.0000,8.0000
1541880,20150128,GG,A,11,195155,825485,2,8.0000,8.0000
1541881,20150128,GG,A,11,195155,661644,3,2.0000,8.0000
1541882,20150128,GG,A,11,195155,563088,4,3.0000,8.0000
1541883,20150128,GG,A,11,195155,785609,5,6.0000,8.0000
1541884,20150128,GG,A,11,195155,858403,6,1.0000,8.0000
1541885,20150128,GG,A,11,195155,849105,7,7.0000,8.0000
1541886,20150128,GG,A,11,195155,959790,8,4.0000,8.0000
1541887,20150128,GG,A,12,195156,803076,1,6.0000,8.0000
1541888,20150128,GG,A,12,195156,712029,2,5.0000,8.0000
1541889,20150128,GG,A,12,195156,999735,3,2.0000,8.0000
1541890,20150128,GG,A,12,195156,311677,4,7.0000,8.0000
1541891,20150128,GG,A,12,195156,375666,5,8.0000,8.0000
1541892,20150128,GG,A,12,195156,951015,6,3.0000,8.0000
1541893,20150128,GG,A,12,195156,763345,7,4.0000,8.0000
1541894,20150128,GG,A,12,195156,1051734,8,1.0000,8.0000
1541895,20150128,GG,A,13,195157,780220,1,8.0000,8.0000
1541896,20150128,GG,A,13,195157,1035824,2,3.0000,8.0000
1541897,20150128,GG,A,13,195157,923616,3,1.0000,8.0000
1541898,20150128,GG,A,13,195157,702927,4,2.0000,8.0000
1541899,20150128,GG,A,13,195157,295714,5,4.0000,8.0000
1541900,20150128,GG,A,13,195157,314168,6,6.0000,8.0000
1541901,20150128,GG,A,13,195157,495045,7,5.0000,8.0000
1541902,20150128,GG,A,13,195157,501640,8,7.0000,8.0000
1541903,20150128,GG,A,14,195158,125390,1,3.0000,6.0000
1541904,20150128,GG,A,14,195158,1055820,2,2.0000,6.0000
1541905,20150128,GG,A,14,195158,1028959,3,7.0000,6.0000
1541906,20150128,GG,A,14,195158,310043,4,1.0000,6.0000
1541907,20150128,GG,A,14,195158,789756,5,4.0000,6.0000
1541908,20150128,GG,A,14,195158,699043,6,5.0000,6.0000
1541909,20150128,NF,A,1,195159,1042168,1,1.0000,8.0000
1541910,20150128,NF,A,1,195159,782766,2,4.0000,8.0000
1541911,20150128,NF,A,1,195159,662130,3,3.0000,8.0000
1541912,20150128,NF,A,1,195159,248436,4,6.0000,8.0000
1541913,20150128,NF,A,1,195159,836390,5,5.0000,8.0000
1541914,20150128,NF,A,1,195159,448894,6,2.0000,8.0000
1541915,20150128,NF,A,1,195159,583968,7,7.0000,8.0000
1541916,20150128,NF,A,1,195159,301728,8,8.0000,8.0000
1541917,20150128,NF,A,2,195160,1015702,1,2.0000,8.0000
1541918,20150128,NF,A,2,195160,413327,2,3.0000,8.0000
1541919,20150128,NF,A,2,195160,785450,3,7.0000,8.0000
1541920,20150128,NF,A,2,195160,960491,4,4.0000,8.0000
1541921,20150128,NF,A,2,195160,909484,5,6.0000,8.0000
1541922,20150128,NF,A,2,195160,1061132,6,1.0000,8.0000
1541923,20150128,NF,A,2,195160,673613,7,5.0000,8.0000
1541924,20150128,NF,A,2,195160,1057359,8,8.0000,8.0000
1541925,20150128,NF,A,3,195161,408738,1,2.0000,8.0000
1541926,20150128,NF,A,3,195161,643192,2,1.0000,8.0000
1541927,20150128,NF,A,3,195161,340328,3,7.0000,8.0000
1541928,20150128,NF,A,3,195161,283022,4,3.0000,8.0000
1541929,20150128,NF,A,3,195161,877018,5,8.0000,8.0000
1541930,20150128,NF,A,3,195161,468666,6,4.0000,8.0000
1541931,20150128,NF,A,3,195161,699138,7,6.0000,8.0000
1541932,20150128,NF,A,3,195161,385923,8,5.0000,8.0000
1541933,20150128,NF,A,4,195162,249381,1,4.0000,8.0000
1541934,20150128,NF,A,4,195162,361776,2,2.0000,8.0000
1541935,20150128,NF,A,4,195162,594909,3,7.0000,8.0000
1541936,20150128,NF,A,4,195162,734270,4,6.0000,8.0000
1541937,20150128,NF,A,4,195162,391784,5,1.0000,8.0000
1541938,20150128,NF,A,4,195162,511952,6,3.0000,8.0000
1541939,20150128,NF,A,4,195162,232632,7,8.0000,8.0000
1541940,20150128,NF,A,4,195162,529717,8,5.0000,8.0000
1541941,20150128,NF,A,5,195163,59929,1,1.0000,8.0000
1541942,20150128,NF,A,5,195163,920073,2,2.0000,8.0000
1541943,20150128,NF,A,5,195163,583350,3,4.0000,8.0000
1541944,20150128,NF,A,5,195163,417144,4,3.0000,8.0000
1541945,20150128,NF,A,5,195163,811770,5,6.0000,8.0000
1541946,20150128,NF,A,5,195163,1033689,6,8.0000,8.0000
1541947,20150128,NF,A,5,195163,782670,7,5.0000,8.0000
1541948,20150128,NF,A,5,195163,811944,8,7.0000,8.0000
1541949,20150128,NF,A,6,195164,876628,1,1.0000,8.0000
1541950,20150128,NF,A,6,195164,563577,2,8.0000,8.0000
1541951,20150128,NF,A,6,195164,799796,3,2.0000,8.0000
1541952,20150128,NF,A,6,195164,465753,4,7.0000,8.0000
1541953,20150128,NF,A,6,195164,216301,5,3.0000,8.0000
1541954,20150128,NF,A,6,195164,398791,6,5.0000,8.0000
1541955,20150128,NF,A,6,195164,1039808,7,4.0000,8.0000
1541956,20150128,NF,A,6,195164,202546,8,6.0000,8.0000
1541957,20150128,NF,A,7,195165,675031,1,7.0000,8.0000
1541958,20150128,NF,A,7,195165,519913,2,6.0000,8.0000
1541959,20150128,NF,A,7,195165,1060260,3,8.0000,8.0000
1541960,20150128,NF,A,7,195165,1088222,4,2.0000,8.0000
1541961,20150128,NF,A,7,195165,924981,5,4.0000,8.0000
1541962,20150128,NF,A,7,195165,601986,6,1.0000,8.0000
1541963,20150128,NF,A,7,195165,831864,7,5.0000,8.0000
1541964,20150128,NF,A,7,195165,1070713,8,3.0000,8.0000
1541965,20150128,NF,A,8,195166,1056074,1,7.0000,7.0000
1541966,20150128,NF,A,8,195166,439681,2,4.0000,7.0000
1541967,20150128,NF,A,8,195166,132637,3,5.0000,7.0000
1541968,20150128,NF,A,8,195166,322077,4,2.0000,7.0000
1541969,20150128,NF,A,8,195166,482874,5,1.0000,7.0000
1541970,20150128,NF,A,8,195166,520063,6,6.0000,7.0000
1541971,20150128,NF,A,8,195166,977311,7,3.0000,7.0000
1541972,20150128,NF,A,9,195167,1079719,1,3.0000,8.0000
1541973,20150128,NF,A,9,195167,1054204,2,6.0000,8.0000
1541974,20150128,NF,A,9,195167,437690,3,8.0000,8.0000
1541975,20150128,NF,A,9,195167,248908,4,5.0000,8.0000
1541976,20150128,NF,A,9,195167,1075627,5,2.0000,8.0000
1541977,20150128,NF,A,9,195167,355964,6,7.0000,8.0000
1541978,20150128,NF,A,9,195167,986861,7,1.0000,8.0000
1541979,20150128,NF,A,9,195167,995675,8,4.0000,8.0000
1541980,20150128,NF,A,10,195168,1084277,1,1.0000,8.0000
1541981,20150128,NF,A,10,195168,211916,2,8.0000,8.0000
1541982,20150128,NF,A,10,195168,288280,3,2.0000,8.0000
1541983,20150128,NF,A,10,195168,986774,4,4.0000,8.0000
1541984,20150128,NF,A,10,195168,914129,5,5.0000,8.0000
1541985,20150128,NF,A,10,195168,578510,6,7.0000,8.0000
1541986,20150128,NF,A,10,195168,753309,7,6.0000,8.0000
1541987,20150128,NF,A,10,195168,656900,8,3.0000,8.0000
1541988,20150128,NF,A,11,195169,1065838,1,8.0000,8.0000
1541989,20150128,NF,A,11,195169,698316,2,3.0000,8.0000
1541990,20150128,NF,A,11,195169,402706,3,1.0000,8.0000
1541991,20150128,NF,A,11,195169,941098,4,6.0000,8.0000
1541992,20150128,NF,A,11,195169,546559,5,4.0000,8.0000
1541993,20150128,NF,A,11,195169,413330,6,7.0000,8.0000
1541994,20150128,NF,A,11,195169,582493,7,2.0000,8.0000
1541995,20150128,NF,A,11,195169,1038304,8,5.0000,8.0000
1541996,20150128,NF,A,12,195170,530328,1,6.0000,8.0000
1541997,20150128,NF,A,12,195170,721948,2,5.0000,8.0000
1541998,20150128,NF,A,12,195170,296351,3,3.0000,8.0000
1541999,20150128,NF,A,12,195170,577688,4,2.0000,8.0000
1542000,20150128,NF,A,12,195170,867219,5,8.0000,8.0000
1542001,20150128,NF,A,12,195170,785814,6,1.0000,8.0000
1542002,20150128,NF,A,12,195170,933879,7,4.0000,8.0000
1542003,20150128,NF,A,12,195170,1042946,8,7.0000,8.0000
1542004,20150128,NF,E,1,195171,378884,1,1.0000,8.0000
1542005,20150128,NF,E,1,195171,721198,2,7.0000,8.0000
1542006,20150128,NF,E,1,195171,1027251,3,8.0000,8.0000
1542007,20150128,NF,E,1,195171,448739,4,2.0000,8.0000
1542008,20150128,NF,E,1,195171,1056054,5,6.0000,8.0000
1542009,20150128,NF,E,1,195171,486754,6,3.0000,8.0000
1542010,20150128,NF,E,1,195171,242638,7,5.0000,8.0000
1542011,20150128,NF,E,1,195171,876575,8,4.0000,8.0000
1542012,20150128,NF,E,2,195172,432461,1,1.0000,8.0000
1542013,20150128,NF,E,2,195172,465481,2,8.0000,8.0000
1542014,20150128,NF,E,2,195172,134022,3,6.0000,8.0000
1542015,20150128,NF,E,2,195172,824814,4,4.0000,8.0000
1542016,20150128,NF,E,2,195172,378782,5,3.0000,8.0000
1542017,20150128,NF,E,2,195172,1056337,6,5.0000,8.0000
1542018,20150128,NF,E,2,195172,403182,7,2.0000,8.0000
1542019,20150128,NF,E,2,195172,597408,8,7.0000,8.0000
1542020,20150128,NF,E,3,195173,416636,1,7.0000,8.0000
1542021,20150128,NF,E,3,195173,977851,2,6.0000,8.0000
1542022,20150128,NF,E,3,195173,353324,3,1.0000,8.0000
1542023,20150128,NF,E,3,195173,560033,4,8.0000,8.0000
1542024,20150128,NF,E,3,195173,787071,5,5.0000,8.0000
1542025,20150128,NF,E,3,195173,753876,6,4.0000,8.0000
1542026,20150128,NF,E,3,195173,1047482,7,3.0000,8.0000
1542027,20150128,NF,E,3,195173,208085,8,2.0000,8.0000
1542028,20150128,NF,E,4,195174,839748,1,1.0000,8.0000
1542029,20150128,NF,E,4,195174,987553,2,4.0000,8.0000
1542030,20150128,NF,E,4,195174,607467,3,8.0000,8.0000
1542031,20150128,NF,E,4,195174,834320,4,3.0000,8.0000
1542032,20150128,NF,E,4,195174,640745,5,2.0000,8.0000
1542033,20150128,NF,E,4,195174,704500,6,7.0000,8.0000
1542034,20150128,NF,E,4,195174,293903,7,5.0000,8.0000
1542035,20150128,NF,E,4,195174,986333,8,6.0000,8.0000
1542036,20150128,NF,E,5,195175,721138,1,7.0000,8.0000
1542037,20150128,NF,E,5,195175,708839,2,8.0000,8.0000
1542038,20150128,NF,E,5,195175,673611,3,2.0000,8.0000
1542039,20150128,NF,E,5,195175,634541,4,6.0000,8.0000
1542040,20150128,NF,E,5,195175,413721,5,4.0000,8.0000
1542041,20150128,NF,E,5,195175,652800,6,3.0000,8.0000
1542042,20150128,NF,E,5,195175,721995,7,1.0000,8.0000
1542043,20150128,NF,E,5,195175,579814,8,5.0000,8.0000
1542044,20150128,NF,E,6,195176,530305,1,7.0000,8.0000
1542045,20150128,NF,E,6,195176,583675,2,8.0000,8.0000
1542046,20150128,NF,E,6,195176,350401,3,2.0000,8.0000
1542047,20150128,NF,E,6,195176,358876,4,3.0000,8.0000
1542048,20150128,NF,E,6,195176,950473,5,4.0000,8.0000
1542049,20150128,NF,E,6,195176,937047,6,5.0000,8.0000
1542050,20150128,NF,E,6,195176,141980,7,1.0000,8.0000
1542051,20150128,NF,E,6,195176,470638,8,6.0000,8.0000
1542052,20150128,NF,E,7,195177,753657,1,2.0000,8.0000
1542053,20150128,NF,E,7,195177,427178,2,3.0000,8.0000
1542054,20150128,NF,E,7,195177,929530,3,4.0000,8.0000
1542055,20150128,NF,E,7,195177,379854,4,7.0000,8.0000
1542056,20150128,NF,E,7,195177,520178,5,8.0000,8.0000
1542057,20150128,NF,E,7,195177,439749,6,5.0000,8.0000
1542058,20150128,NF,E,7,195177,867209,7,1.0000,8.0000
1542059,20150128,NF,E,7,195177,1066103,8,6.0000,8.0000
1542060,20150128,NF,E,8,195178,538246,1,4.0000,8.0000
1542061,20150128,NF,E,8,195178,377291,2,8.0000,8.0000
1542062,20150128,NF,E,8,195178,807451,3,5.0000,8.0000
1542063,20150128,NF,E,8,195178,996201,4,2.0000,8.0000
1542064,20150128,NF,E,8,195178,641271,5,1.0000,8.0000
1542065,20150128,NF,E,8,195178,586131,6,6.0000,8.0000
1542066,20150128,NF,E,8,195178,653725,7,3.0000,8.0000
1542067,20150128,NF,E,8,195178,803493,8,7.0000,8.0000
1542068,20150128,NF,E,9,195179,919888,1,4.0000,8.0000
1542069,20150128,NF,E,9,195179,895733,2,6.0000,8.0000
1542070,20150128,NF,E,9,195179,974419,3,7.0000,8.0000
1542071,20150128,NF,E,9,195179,584102,4,2.0000,8.0000
1542072,20150128,NF,E,9,195179,442576,5,8.0000,8.0000
1542073,20150128,NF,E,9,195179,849068,6,5.0000,8.0000
1542074,20150128,NF,E,9,195179,990786,7,3.0000,8.0000
1542075,20150128,NF,E,9,195179,995344,8,1.0000,8.0000
1542076,20150128,NF,E,10,195180,848840,1,8.0000,8.0000
1542077,20150128,NF,E,10,195180,696144,2,7.0000,8.0000
1542078,20150128,NF,E,10,195180,537732,3,3.0000,8.0000
1542079,20150128,NF,E,10,195180,674079,4,2.0000,8.0000
1542080,20150128,NF,E,10,195180,522413,5,4.0000,8.0000
1542081,20150128,NF,E,10,195180,617681,6,5.0000,8.0000
1542082,20150128,NF,E,10,195180,803420,7,6.0000,8.0000
1542083,20150128,NF,E,10,195180,399505,8,1.0000,8.0000
1542084,20150128,NF,E,11,195181,839443,1,7.0000,8.0000
1542085,20150128,NF,E,11,195181,838919,2,2.0000,8.0000
1542086,20150128,NF,E,11,195181,575841,3,5.0000,8.0000
1542087,20150128,NF,E,11,195181,575804,4,3.0000,8.0000
1542088,20150128,NF,E,11,195181,1070610,5,4.0000,8.0000
1542089,20150128,NF,E,11,195181,934837,6,8.0000,8.0000
1542090,20150128,NF,E,11,195181,1074645,7,6.0000,8.0000
1542091,20150128,NF,E,11,195181,441848,8,1.0000,8.0000
1542092,20150128,NF,E,12,195182,240567,1,6.0000,8.0000
1542093,20150128,NF,E,12,195182,432835,2,5.0000,8.0000
1542094,20150128,NF,E,12,195182,997154,3,8.0000,8.0000
1542095,20150128,NF,E,12,195182,298478,4,3.0000,8.0000
1542096,20150128,NF,E,12,195182,741303,5,4.0000,8.0000
1542097,20150128,NF,E,12,195182,678151,6,2.0000,8.0000
1542098,20150128,NF,E,12,195182,1056312,7,7.0000,8.0000
1542099,20150128,NF,E,12,195182,286254,8,1.0000,8.0000
1542100,20150128,OP,A,1,195183,733669,1,4.0000,8.0000
1542101,20150128,OP,A,1,195183,640713,2,3.0000,8.0000
1542102,20150128,OP,A,1,195183,1070266,3,8.0000,8.0000
1542103,20150128,OP,A,1,195183,223384,4,1.0000,8.0000
1542104,20150128,OP,A,1,195183,535240,5,7.0000,8.0000
1542105,20150128,OP,A,1,195183,1042513,6,6.0000,8.0000
1542106,20150128,OP,A,1,195183,807625,7,2.0000,8.0000
1542107,20150128,OP,A,1,195183,969401,8,5.0000,8.0000
1542108,20150128,OP,A,2,195184,862657,1,7.0000,8.0000
1542109,20150128,OP,A,2,195184,364789,2,5.0000,8.0000
1542110,20150128,OP,A,2,195184,681946,3,6.0000,8.0000
1542111,20150128,OP,A,2,195184,731553,4,3.0000,8.0000
1542112,20150128,OP,A,2,195184,274790,5,8.0000,8.0000
1542113,20150128,OP,A,2,195184,376377,6,2.0000,8.0000
1542114,20150128,OP,A,2,195184,1013128,7,1.0000,8.0000
1542115,20150128,OP,A,2,195184,648646,8,4.0000,8.0000
1542116,20150128,OP,A,3,195185,1306514,1,1.0000,8.0000
1542117,20150128,OP,A,3,195185,1070527,2,6.0000,8.0000
1542118,20150128,OP,A,3,195185,1310589,3,4.0000,8.0000
1542119,20150128,OP,A,3,195185,1310970,4,2.0000,8.0000
1542120,20150128,OP,A,3,195185,1020736,5,5.0000,8.0000
1542121,20150128,OP,A,3,195185,1310391,6,7.0000,8.0000
1542122,20150128,OP,A,3,195185,1066370,7,3.0000,8.0000
1542123,20150128,OP,A,3,195185,1317042,8,8.0000,8.0000
1542124,20150128,OP,A,4,195186,462064,1,1.0000,8.0000
1542125,20150128,OP,A,4,195186,986601,2,2.0000,8.0000
1542126,20150128,OP,A,4,195186,411608,3,4.0000,8.0000
1542127,20150128,OP,A,4,195186,311999,4,6.0000,8.0000
1542128,20150128,OP,A,4,195186,699174,5,3.0000,8.0000
1542129,20150128,OP,A,4,195186,555952,6,5.0000,8.0000
1542130,20150128,OP,A,4,195186,707815,7,8.0000,8.0000
1542131,20150128,OP,A,4,195186,176464,8,7.0000,8.0000
1542132,20150128,OP,A,5,195187,990164,1,8.0000,8.0000
1542133,20150128,OP,A,5,195187,601954,2,2.0000,8.0000
1542134,20150128,OP,A,5,195187,936509,3,3.0000,8.0000
1542135,20150128,OP,A,5,195187,570481,4,1.0000,8.0000
1542136,20150128,OP,A,5,195187,674845,5,5.0000,8.0000
1542137,20150128,OP,A,5,195187,841326,6,6.0000,8.0000
1542138,20150128,OP,A,5,195187,618114,7,4.0000,8.0000
1542139,20150128,OP,A,5,195187,1021679,8,7.0000,8.0000
1542140,20150128,OP,A,6,195188,896063,1,1.0000,8.0000
1542141,20150128,OP,A,6,195188,583769,2,8.0000,8.0000
1542142,20150128,OP,A,6,195188,405512,3,3.0000,8.0000
1542143,20150128,OP,A,6,195188,419318,4,4.0000,8.0000
1542144,20150128,OP,A,6,195188,448986,5,5.0000,8.0000
1542145,20150128,OP,A,6,195188,1057419,6,6.0000,8.0000
1542146,20150128,OP,A,6,195188,1038740,7,7.0000,8.0000
1542147,20150128,OP,A,6,195188,973202,8,2.0000,8.0000
1542148,20150128,OP,A,7,195189,951966,1,1.0000,8.0000
1542149,20150128,OP,A,7,195189,780668,2,5.0000,8.0000
1542150,20150128,OP,A,7,195189,683646,3,7.0000,8.0000
1542151,20150128,OP,A,7,195189,853428,4,8.0000,8.0000
1542152,20150128,OP,A,7,195189,990124,5,3.0000,8.0000
1542153,20150128,OP,A,7,195189,376441,6,6.0000,8.0000
1542154,20150128,OP,A,7,195189,1020998,7,4.0000,8.0000
1542155,20150128,OP,A,7,195189,527226,8,2.0000,8.0000
1542156,20150128,OP,A,8,195190,706758,1,6.0000,8.0000
1542157,20150128,OP,A,8,195190,423220,2,4.0000,8.0000
1542158,20150128,OP,A,8,195190,339832,3,5.0000,8.0000
1542159,20150128,OP,A,8,195190,319776,4,7.0000,8.0000
1542160,20150128,OP,A,8,195190,1061260,5,8.0000,8.0000
1542161,20150128,OP,A,8,195190,924457,6,1.0000,8.0000
1542162,20150128,OP,A,8,195190,628827,7,2.0000,8.0000
1542163,20150128,OP,A,8,195190,995698,8,3.0000,8.0000
1542164,20150128,OP,A,9,195191,283272,1,4.0000,8.0000
1542165,20150128,OP,A,9,195191,399519,2,3.0000,8.0000
1542166,20150128,OP,A,9,195191,955553,3,5.0000,8.0000
1542167,20150128,OP,A,9,195191,735969,4,6.0000,8.0000
1542168,20150128,OP,A,9,195191,257967,5,8.0000,8.0000
1542169,20150128,OP,A,9,195191,762726,6,7.0000,8.0000
1542170,20150128,OP,A,9,195191,848395,7,1.0000,8.0000
1542171,20150128,OP,A,9,195191,330595,8,2.0000,8.0000
1542172,20150128,OP,A,10,195192,924656,1,2.0000,7.0000
1542173,20150128,OP,A,10,195192,968631,2,3.0000,7.0000
1542174,20150128,OP,A,10,195192,1030236,3,4.0000,7.0000
1542175,20150128,OP,A,10,195192,759926,4,6.0000,7.0000
1542176,20150128,OP,A,10,195192,981813,5,7.0000,7.0000
1542177,20150128,OP,A,10,195192,923354,6,5.0000,7.0000
1542178,20150128,OP,A,10,195192,374359,7,1.0000,7.0000
1542179,20150128,OP,A,11,195193,859166,1,8.0000,8.0000
1542180,20150128,OP,A,11,195193,678890,2,1.0000,8.0000
1542181,20150128,OP,A,11,195193,419479,3,5.0000,8.0000
1542182,20150128,OP,A,11,195193,981618,4,6.0000,8.0000
1542183,20150128,OP,A,11,195193,216659,5,2.0000,8.0000
1542184,20150128,OP,A,11,195193,242396,6,3.0000,8.0000
1542185,20150128,OP,A,11,195193,574178,7,7.0000,8.0000
1542186,20150128,OP,A,11,195193,946350,8,4.0000,8.0000
1542187,20150128,OP,A,12,195194,1056659,1,8.0000,8.0000
1542188,20150128,OP,A,12,195194,407815,2,6.0000,8.0000
1542189,20150128,OP,A,12,195194,900370,3,1.0000,8.0000
1542190,20150128,OP,A,12,195194,622595,4,4.0000,8.0000
1542191,20150128,OP,A,12,195194,839615,5,2.0000,8.0000
1542192,20150128,OP,A,12,195194,864812,6,3.0000,8.0000
1542193,20150128,OP,A,12,195194,1007642,7,7.0000,8.0000
1542194,20150128,OP,A,12,195194,798363,8,5.0000,8.0000
1542195,20150128,OP,A,13,195195,425011,1,1.0000,8.0000
1542196,20150128,OP,A,13,195195,311098,2,7.0000,8.0000
1542197,20150128,OP,A,13,195195,712863,3,6.0000,8.0000
1542198,20150128,OP,A,13,195195,927440,4,4.0000,8.0000
1542199,20150128,OP,A,13,195195,972711,5,5.0000,8.0000
1542200,20150128,OP,A,13,195195,1013829,6,3.0000,8.0000
1542201,20150128,OP,A,13,195195,637278,7,2.0000,8.0000
1542202,20150128,OP,A,13,195195,438727,8,8.0000,8.0000
1542203,20150128,OP,A,14,195196,307153,1,7.0000,8.0000
1542204,20150128,OP,A,14,195196,945593,2,4.0000,8.0000
1542205,20150128,OP,A,14,195196,478343,3,1.0000,8.0000
1542206,20150128,OP,A,14,195196,1033266,4,3.0000,8.0000
1542207,20150128,OP,A,14,195196,945936,5,2.0000,8.0000
1542208,20150128,OP,A,14,195196,670307,6,5.0000,8.0000
1542209,20150128,OP,A,14,195196,579939,7,8.0000,8.0000
1542210,20150128,OP,A,14,195196,858045,8,6.0000,8.0000
1542211,20150128,OP,A,15,195197,379686,1,1.0000,8.0000
1542212,20150128,OP,A,15,195197,610078,2,3.0000,8.0000
1542213,20150128,OP,A,15,195197,629539,3,4.0000,8.0000
1542214,20150128,OP,A,15,195197,990553,4,8.0000,8.0000
1542215,20150128,OP,A,15,195197,417465,5,7.0000,8.0000
1542216,20150128,OP,A,15,195197,762910,6,6.0000,8.0000
1542217,20150128,OP,A,15,195197,302283,7,2.0000,8.0000
1542218,20150128,OP,A,15,195197,868325,8,5.0000,8.0000
1542219,20150128,OP,E,1,195198,1013174,1,2.0000,8.0000
1542220,20150128,OP,E,1,195198,968842,2,1.0000,8.0000
1542221,20150128,OP,E,1,195198,405827,3,5.0000,8.0000
1542222,20150128,OP,E,1,195198,1298091,4,8.0000,8.0000
1542223,20150128,OP,E,1,195198,869543,5,7.0000,8.0000
1542224,20150128,OP,E,1,195198,849889,6,4.0000,8.0000
1542225,20150128,OP,E,1,195198,733934,7,3.0000,8.0000
1542226,20150128,OP,E,1,195198,807109,8,6.0000,8.0000
1542227,20150128,OP,E,2,195199,277863,1,1.0000,8.0000
1542228,20150128,OP,E,2,195199,586540,2,6.0000,8.0000
1542229,20150128,OP,E,2,195199,358747,3,5.0000,8.0000
1542230,20150128,OP,E,2,195199,900317,4,4.0000,8.0000
1542231,20150128,OP,E,2,195199,859876,5,7.0000,8.0000
1542232,20150128,OP,E,2,195199,430328,6,3.0000,8.0000
1542233,20150128,OP,E,2,195199,955238,7,8.0000,8.0000
1542234,20150128,OP,E,2,195199,785421,8,2.0000,8.0000
1542235,20150128,OP,E,3,195200,869057,1,8.0000,8.0000
1542236,20150128,OP,E,3,195200,951373,2,5.0000,8.0000
1542237,20150128,OP,E,3,195200,405515,3,1.0000,8.0000
1542238,20150128,OP,E,3,195200,932450,4,2.0000,8.0000
1542239,20150128,OP,E,3,195200,1056782,5,3.0000,8.0000
1542240,20150128,OP,E,3,195200,121289,6,6.0000,8.0000
1542241,20150128,OP,E,3,195200,803193,7,4.0000,8.0000
1542242,20150128,OP,E,3,195200,309055,8,7.0000,8.0000
1542243,20150128,OP,E,4,195201,996285,1,1.0000,8.0000
1542244,20150128,OP,E,4,195201,598638,2,4.0000,8.0000
1542245,20150128,OP,E,4,195201,762808,3,8.0000,8.0000
1542246,20150128,OP,E,4,195201,816288,4,6.0000,8.0000
1542247,20150128,OP,E,4,195201,798950,5,5.0000,8.0000
1542248,20150128,OP,E,4,195201,537947,6,7.0000,8.0000
1542249,20150128,OP,E,4,195201,282540,7,2.0000,8.0000
1542250,20150128,OP,E,4,195201,955629,8,3.0000,8.0000
1542251,20150128,OP,E,5,195202,968574,1,8.0000,8.0000
1542252,20150128,OP,E,5,195202,996412,2,3.0000,8.0000
1542253,20150128,OP,E,5,195202,601408,3,2.0000,8.0000
1542254,20150128,OP,E,5,195202,346762,4,5.0000,8.0000
1542255,20150128,OP,E,5,195202,389728,5,7.0000,8.0000
1542256,20150128,OP,E,5,195202,304021,6,1.0000,8.0000
1542257,20150128,OP,E,5,195202,681867,7,4.0000,8.0000
1542258,20150128,OP,E,5,195202,703965,8,6.0000,8.0000
